SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Mar 09 10:35:30 CET 2017
Benutzer: Admin
Dark-Spektrum vorhanden: Nein
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 100000 (USB4F05832)
Spektren Durchschnitt berechnet: 1 (USB4F05832)
Boxcar Glättung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	1343,47
177,75	1343,47
177,97	1343,47
178,19	1300,46
178,41	1396,71
178,63	1482,73
178,85	1419,24
179,07	1390,57
179,29	1433,58
179,51	1335,28
179,73	1492,97
179,95	1456,11
180,17	1425,39
180,39	1562,60
180,61	1474,54
180,83	1548,26
181,05	1439,72
181,27	1523,69
181,49	1456,11
181,71	1505,26
181,92	1628,14
182,14	1490,92
182,36	1427,43
182,58	1531,88
182,80	1505,26
183,02	1562,60
183,24	1611,75
183,46	1478,63
183,68	1456,11
183,90	1421,29
184,12	1480,68
184,34	1509,35
184,56	1456,11
184,78	1466,35
185,00	1572,84
185,21	1517,54
185,43	1374,19
185,65	1529,83
185,87	1492,97
186,09	1576,94
186,31	1447,91
186,53	1509,35
186,75	1550,31
186,97	1525,74
187,19	1538,02
187,41	1400,81
187,63	1644,52
187,84	1509,35
188,06	1562,60
188,28	1505,26
188,50	1572,84
188,72	1505,26
188,94	1583,08
189,16	1445,87
189,38	1468,39
189,60	1587,18
189,82	1476,59
190,03	1484,78
190,25	1480,68
190,47	1552,36
190,69	1490,92
190,91	1406,95
191,13	1472,49
191,35	1497,07
191,57	1480,68
191,79	1515,50
192,01	1515,50
192,22	1523,69
192,44	1499,11
192,66	1495,02
192,88	1583,08
193,10	1480,68
193,32	1458,15
193,54	1558,50
193,76	1527,78
193,98	1458,15
194,19	1505,26
194,41	1462,25
194,63	1439,72
194,85	1523,69
195,07	1591,27
195,29	1441,77
195,51	1521,64
195,73	1488,87
195,94	1454,06
196,16	1470,44
196,38	1572,84
196,60	1535,98
196,82	1490,92
197,04	1460,20
197,26	1443,82
197,48	1499,11
197,69	1486,83
197,91	1447,91
198,13	1503,21
198,35	1466,35
198,57	1556,46
198,79	1501,16
199,01	1544,17
199,22	1452,01
199,44	1542,12
199,66	1529,83
199,88	1533,93
200,10	1511,40
200,32	1562,60
200,54	1558,50
200,75	1535,98
200,97	1482,73
201,19	1560,55
201,41	1546,22
201,63	1515,50
201,85	1449,96
202,06	1447,91
202,28	1490,92
202,50	1484,78
202,72	1478,63
202,94	1417,19
203,16	1482,73
203,38	1415,15
203,59	1525,74
203,81	1570,79
204,03	1380,33
204,25	1558,50
204,47	1529,83
204,69	1484,78
204,90	1454,06
205,12	1468,39
205,34	1458,15
205,56	1482,73
205,78	1439,72
206,00	1576,94
206,21	1558,50
206,43	1581,03
206,65	1525,74
206,87	1497,07
207,09	1564,65
207,30	1415,15
207,52	1578,98
207,74	1546,22
207,96	1503,21
208,18	1478,63
208,40	1515,50
208,61	1501,16
208,83	1513,45
209,05	1374,19
209,27	1456,11
209,49	1523,69
209,70	1484,78
209,92	1552,36
210,14	1495,02
210,36	1431,53
210,58	1523,69
210,79	1488,87
211,01	1462,25
211,23	1503,21
211,45	1517,54
211,67	1492,97
211,88	1404,91
212,10	1503,21
212,32	1423,34
212,54	1497,07
212,76	1509,35
212,97	1435,63
213,19	1476,59
213,41	1564,65
213,63	1517,54
213,85	1484,78
214,06	1456,11
214,28	1513,45
214,50	1548,26
214,72	1552,36
214,94	1521,64
215,15	1421,29
215,37	1499,11
215,59	1529,83
215,81	1513,45
216,02	1529,83
216,24	1466,35
216,46	1468,39
216,68	1497,07
216,90	1529,83
217,11	1552,36
217,33	1468,39
217,55	1529,83
217,77	1548,26
217,98	1503,21
218,20	1452,01
218,42	1585,13
218,64	1447,91
218,85	1556,46
219,07	1458,15
219,29	1554,41
219,51	1529,83
219,73	1501,16
219,94	1507,30
220,16	1503,21
220,38	1497,07
220,60	1480,68
220,81	1452,01
221,03	1423,34
221,25	1462,25
221,47	1406,95
221,68	1482,73
221,90	1542,12
222,12	1538,02
222,34	1460,20
222,55	1513,45
222,77	1624,04
222,99	1488,87
223,21	1484,78
223,42	1552,36
223,64	1558,50
223,86	1441,77
224,08	1464,30
224,29	1515,50
224,51	1460,20
224,73	1513,45
224,94	1462,25
225,16	1441,77
225,38	1435,63
225,60	1517,54
225,81	1517,54
226,03	1521,64
226,25	1427,43
226,47	1517,54
226,68	1572,84
226,90	1507,30
227,12	1488,87
227,33	1554,41
227,55	1509,35
227,77	1443,82
227,99	1495,02
228,20	1482,73
228,42	1468,39
228,64	1480,68
228,86	1497,07
229,07	1503,21
229,29	1443,82
229,51	1482,73
229,72	1554,41
229,94	1519,59
230,16	1554,41
230,38	1439,72
230,59	1486,83
230,81	1529,83
231,03	1507,30
231,24	1456,11
231,46	1411,05
231,68	1538,02
231,89	1499,11
232,11	1482,73
232,33	1525,74
232,55	1556,46
232,76	1519,59
232,98	1533,93
233,20	1503,21
233,41	1505,26
233,63	1409,00
233,85	1468,39
234,06	1462,25
234,28	1552,36
234,50	1439,72
234,71	1497,07
234,93	1566,70
235,15	1505,26
235,37	1423,34
235,58	1507,30
235,80	1480,68
236,02	1417,19
236,23	1488,87
236,45	1476,59
236,67	1576,94
236,88	1482,73
237,10	1542,12
237,32	1556,46
237,53	1478,63
237,75	1443,82
237,97	1384,43
238,18	1441,77
238,40	1478,63
238,62	1468,39
238,83	1470,44
239,05	1435,63
239,27	1476,59
239,48	1445,87
239,70	1503,21
239,92	1566,70
240,13	1581,03
240,35	1501,16
240,57	1515,50
240,78	1507,30
241,00	1484,78
241,22	1472,49
241,43	1558,50
241,65	1417,19
241,87	1558,50
242,08	1554,41
242,30	1431,53
242,52	1513,45
242,73	1556,46
242,95	1458,15
243,16	1501,16
243,38	1531,88
243,60	1488,87
243,81	1499,11
244,03	1513,45
244,25	1392,62
244,46	1454,06
244,68	1488,87
244,90	1435,63
245,11	1458,15
245,33	1468,39
245,55	1468,39
245,76	1492,97
245,98	1495,02
246,19	1630,18
246,41	1578,98
246,63	1552,36
246,84	1529,83
247,06	1435,63
247,28	1538,02
247,49	1492,97
247,71	1482,73
247,92	1556,46
248,14	1509,35
248,36	1558,50
248,57	1497,07
248,79	1583,08
249,01	1531,88
249,22	1509,35
249,44	1490,92
249,65	1529,83
249,87	1548,26
250,09	1513,45
250,30	1521,64
250,52	1492,97
250,73	1550,31
250,95	1443,82
251,17	1562,60
251,38	1499,11
251,60	1406,95
251,81	1646,57
252,03	1566,70
252,25	1425,39
252,46	1515,50
252,68	1605,61
252,89	1548,26
253,11	1445,87
253,33	1439,72
253,54	1376,24
253,76	1521,64
253,97	1474,54
254,19	1574,89
254,41	1431,53
254,62	1505,26
254,84	1554,41
255,05	1452,01
255,27	1495,02
255,49	1474,54
255,70	1538,02
255,92	1515,50
256,13	1452,01
256,35	1546,22
256,56	1533,93
256,78	1492,97
257,00	1503,21
257,21	1488,87
257,43	1427,43
257,64	1505,26
257,86	1533,93
258,08	1507,30
258,29	1513,45
258,51	1435,63
258,72	1521,64
258,94	1550,31
259,15	1529,83
259,37	1511,40
259,59	1513,45
259,80	1517,54
260,02	1488,87
260,23	1488,87
260,45	1431,53
260,66	1529,83
260,88	1535,98
261,09	1566,70
261,31	1478,63
261,53	1542,12
261,74	1478,63
261,96	1466,35
262,17	1452,01
262,39	1476,59
262,60	1574,89
262,82	1550,31
263,03	1492,97
263,25	1562,60
263,46	1464,30
263,68	1593,32
263,90	1406,95
264,11	1456,11
264,33	1521,64
264,54	1474,54
264,76	1525,74
264,97	1605,61
265,19	1497,07
265,40	1513,45
265,62	1509,35
265,83	1546,22
266,05	1495,02
266,26	1464,30
266,48	1511,40
266,70	1556,46
266,91	1443,82
267,13	1538,02
267,34	1470,44
267,56	1435,63
267,77	1460,20
267,99	1490,92
268,20	1570,79
268,42	1544,17
268,63	1386,47
268,85	1619,94
269,06	1597,42
269,28	1611,75
269,49	1574,89
269,71	1564,65
269,92	1409,00
270,14	1501,16
270,35	1517,54
270,57	1523,69
270,78	1423,34
271,00	1478,63
271,21	1603,56
271,43	1527,78
271,64	1490,92
271,86	1550,31
272,07	1413,10
272,29	1542,12
272,50	1556,46
272,72	1554,41
272,93	1550,31
273,15	1576,94
273,36	1492,97
273,58	1474,54
273,79	1445,87
274,01	1521,64
274,22	1433,58
274,44	1490,92
274,65	1578,98
274,87	1497,07
275,08	1542,12
275,30	1515,50
275,51	1607,66
275,73	1576,94
275,94	1542,12
276,16	1497,07
276,37	1458,15
276,59	1495,02
276,80	1400,81
277,02	1521,64
277,23	1605,61
277,45	1503,21
277,66	1488,87
277,88	1509,35
278,09	1636,33
278,30	1447,91
278,52	1427,43
278,73	1540,07
278,95	1460,20
279,16	1570,79
279,38	1542,12
279,59	1454,06
279,81	1535,98
280,02	1542,12
280,24	1470,44
280,45	1538,02
280,67	1529,83
280,88	1636,33
281,09	1423,34
281,31	1441,77
281,52	1501,16
281,74	1544,17
281,95	1523,69
282,17	1533,93
282,38	1546,22
282,60	1544,17
282,81	1458,15
283,02	1480,68
283,24	1441,77
283,45	1529,83
283,67	1445,87
283,88	1533,93
284,10	1509,35
284,31	1581,03
284,53	1482,73
284,74	1417,19
284,95	1417,19
285,17	1523,69
285,38	1464,30
285,60	1476,59
285,81	1456,11
286,03	1490,92
286,24	1525,74
286,45	1550,31
286,67	1501,16
286,88	1484,78
287,10	1570,79
287,31	1464,30
287,53	1548,26
287,74	1632,23
287,95	1472,49
288,17	1523,69
288,38	1542,12
288,60	1468,39
288,81	1513,45
289,02	1437,67
289,24	1521,64
289,45	1478,63
289,67	1558,50
289,88	1449,96
290,10	1540,07
290,31	1529,83
290,52	1501,16
290,74	1474,54
290,95	1550,31
291,17	1482,73
291,38	1460,20
291,59	1474,54
291,81	1531,88
292,02	1531,88
292,24	1499,11
292,45	1554,41
292,66	1585,13
292,88	1611,75
293,09	1521,64
293,31	1490,92
293,52	1570,79
293,73	1462,25
293,95	1562,60
294,16	1636,33
294,37	1546,22
294,59	1552,36
294,80	1564,65
295,02	1501,16
295,23	1411,05
295,44	1507,30
295,66	1484,78
295,87	1540,07
296,09	1542,12
296,30	1486,83
296,51	1527,78
296,73	1447,91
296,94	1447,91
297,15	1480,68
297,37	1488,87
297,58	1472,49
297,79	1488,87
298,01	1533,93
298,22	1589,22
298,44	1535,98
298,65	1519,59
298,86	1546,22
299,08	1478,63
299,29	1562,60
299,50	1484,78
299,72	1427,43
299,93	1452,01
300,14	1562,60
300,36	1501,16
300,57	1542,12
300,79	1454,06
301,00	1548,26
301,21	1433,58
301,43	1480,68
301,64	1554,41
301,85	1490,92
302,07	1581,03
302,28	1441,77
302,49	1605,61
302,71	1507,30
302,92	1533,93
303,13	1546,22
303,35	1515,50
303,56	1490,92
303,77	1468,39
303,99	1460,20
304,20	1472,49
304,41	1515,50
304,63	1402,86
304,84	1644,52
305,05	1552,36
305,27	1560,55
305,48	1546,22
305,69	1454,06
305,91	1488,87
306,12	1476,59
306,33	1509,35
306,55	1495,02
306,76	1476,59
306,97	1495,02
307,19	1527,78
307,40	1570,79
307,61	1560,55
307,82	1488,87
308,04	1554,41
308,25	1597,42
