SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Mar 09 11:22:14 CET 2017
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 1000 (USB4F05832)
Spektren Durchschnitt berechnet: 500 (USB4F05832)
Boxcar Glttung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	-2,38
177,75	-2,38
177,97	-2,38
178,19	-0,75
178,41	-1,32
178,63	3,61
178,85	0,31
179,07	0,98
179,29	-1,51
179,51	-1,61
179,73	-1,71
179,95	1,62
180,17	1,83
180,39	-0,16
180,61	0,21
180,83	0,41
181,05	0,60
181,27	4,80
181,49	-0,36
181,71	1,97
181,92	-0,07
182,14	0,66
182,36	1,33
182,58	-2,54
182,80	0,90
183,02	2,60
183,24	1,77
183,46	0,79
183,68	3,11
183,90	5,76
184,12	0,55
184,34	-2,40
184,56	0,27
184,78	-1,65
185,00	1,71
185,21	2,18
185,43	1,75
185,65	0,35
185,87	-1,24
186,09	0,22
186,31	0,37
186,53	-1,24
186,75	-0,06
186,97	-1,32
187,19	0,45
187,41	0,68
187,63	0,71
187,84	0,90
188,06	-1,60
188,28	2,29
188,50	-1,60
188,72	1,43
188,94	-1,04
189,16	2,96
189,38	-1,23
189,60	4,22
189,82	-0,66
190,03	-3,05
190,25	1,63
190,47	2,43
190,69	3,23
190,91	0,18
191,13	0,87
191,35	2,68
191,57	-2,64
191,79	-2,86
192,01	0,12
192,22	-3,90
192,44	0,30
192,66	6,62
192,88	2,11
193,10	4,98
193,32	0,39
193,54	6,82
193,76	-1,83
193,98	1,21
194,19	1,60
194,41	1,42
194,63	3,47
194,85	-3,55
195,07	3,61
195,29	1,20
195,51	-1,25
195,73	-0,06
195,94	1,67
196,16	1,59
196,38	-0,86
196,60	2,35
196,82	-1,70
197,04	1,41
197,26	-2,20
197,48	-4,62
197,69	2,63
197,91	-1,18
198,13	1,18
198,35	3,81
198,57	0,02
198,79	5,32
199,01	-2,75
199,22	0,20
199,44	1,30
199,66	-0,77
199,88	3,04
200,10	1,28
200,32	4,76
200,54	1,47
200,75	0,88
200,97	0,32
201,19	5,61
201,41	0,34
201,63	-0,52
201,85	-1,06
202,06	0,37
202,28	-0,50
202,50	2,53
202,72	-0,26
202,94	3,35
203,16	2,54
203,38	-1,09
203,59	-4,04
203,81	4,24
204,03	0,93
204,25	2,82
204,47	0,77
204,69	0,83
204,90	3,43
205,12	5,53
205,34	-1,33
205,56	5,12
205,78	2,88
206,00	-5,21
206,21	-2,52
206,43	-1,08
206,65	-4,04
206,87	4,83
207,09	-1,33
207,30	-0,76
207,52	-0,35
207,74	0,33
207,96	0,44
208,18	-0,87
208,40	-1,34
208,61	1,93
208,83	3,39
209,05	5,78
209,27	3,91
209,49	1,98
209,70	4,48
209,92	-0,39
210,14	-1,84
210,36	2,21
210,58	0,15
210,79	0,62
211,01	-1,50
211,23	0,78
211,45	-0,40
211,67	0,01
211,88	0,63
212,10	0,27
212,32	-0,18
212,54	4,84
212,76	-0,78
212,97	-6,05
213,19	-3,54
213,41	0,17
213,63	-0,75
213,85	-1,64
214,06	-0,09
214,28	3,11
214,50	2,20
214,72	0,98
214,94	1,55
215,15	5,30
215,37	4,75
215,59	-0,66
215,81	0,93
216,02	-0,39
216,24	-1,81
216,46	3,20
216,68	-3,52
216,90	0,41
217,11	-0,85
217,33	0,47
217,55	3,08
217,77	1,23
217,98	1,43
218,20	0,44
218,42	0,11
218,64	-0,36
218,85	0,32
219,07	0,21
219,29	-3,04
219,51	-0,87
219,73	4,58
219,94	2,81
220,16	1,81
220,38	0,40
220,60	0,55
220,81	1,60
221,03	3,27
221,25	1,78
221,47	5,30
221,68	0,43
221,90	0,51
222,12	1,15
222,34	-1,85
222,55	3,49
222,77	2,14
222,99	2,05
223,21	-2,20
223,42	-2,79
223,64	-0,84
223,86	3,99
224,08	0,61
224,29	2,65
224,51	1,74
224,73	-1,74
224,94	-0,99
225,16	0,42
225,38	5,82
225,60	0,47
225,81	-0,27
226,03	0,71
226,25	-3,05
226,47	1,74
226,68	5,96
226,90	-1,16
227,12	1,13
227,33	-2,85
227,55	2,36
227,77	0,74
227,99	1,38
228,20	-7,82
228,42	3,12
228,64	-1,12
228,86	0,33
229,07	2,90
229,29	1,63
229,51	-0,30
229,72	6,06
229,94	-1,91
230,16	1,80
230,38	-0,12
230,59	0,26
230,81	-1,09
231,03	1,56
231,24	-3,18
231,46	2,67
231,68	0,89
231,89	-2,27
232,11	-0,79
232,33	2,96
232,55	1,97
232,76	-1,23
232,98	0,20
233,20	-0,02
233,41	4,39
233,63	2,46
233,85	1,79
234,06	-3,57
234,28	3,28
234,50	0,14
234,71	1,66
234,93	-3,73
235,15	-0,61
235,37	3,21
235,58	1,95
235,80	-0,28
236,02	-1,34
236,23	1,10
236,45	1,53
236,67	1,75
236,88	1,12
237,10	0,21
237,32	0,33
237,53	0,34
237,75	-0,06
237,97	1,42
238,18	1,29
238,40	1,95
238,62	2,91
238,83	-0,89
239,05	2,36
239,27	6,59
239,48	0,77
239,70	-0,70
239,92	1,18
240,13	3,56
240,35	3,56
240,57	3,02
240,78	1,83
241,00	0,68
241,22	-1,30
241,43	4,61
241,65	1,83
241,87	-0,80
242,08	2,06
242,30	-0,10
242,52	-0,13
242,73	3,51
242,95	-1,18
243,16	-0,70
243,38	-0,51
243,60	4,14
243,81	1,29
244,03	-0,04
244,25	-2,15
244,46	-0,61
244,68	2,36
244,90	1,32
245,11	-1,74
245,33	0,51
245,55	-0,61
245,76	0,42
245,98	1,40
246,19	2,38
246,41	-3,48
246,63	-1,21
246,84	-1,62
247,06	1,46
247,28	0,98
247,49	2,70
247,71	3,89
247,92	-0,52
248,14	4,22
248,36	0,48
248,57	2,58
248,79	0,57
249,01	-0,64
249,22	6,06
249,44	-3,90
249,65	0,93
249,87	-4,06
250,09	3,77
250,30	-4,68
250,52	0,36
250,73	2,63
250,95	-3,41
251,17	-5,10
251,38	3,81
251,60	3,85
251,81	0,01
252,03	4,77
252,25	8,43
252,46	2,06
252,68	0,01
252,89	0,12
253,11	3,57
253,33	-0,59
253,54	1,84
253,76	2,40
253,97	1,39
254,19	3,58
254,41	-1,46
254,62	1,02
254,84	-6,58
255,05	3,53
255,27	4,42
255,49	2,47
255,70	-0,38
255,92	-1,80
256,13	3,66
256,35	0,75
256,56	2,42
256,78	0,94
257,00	1,01
257,21	1,40
257,43	5,05
257,64	0,95
257,86	1,83
258,08	1,68
258,29	-1,04
258,51	4,72
258,72	0,25
258,94	2,36
259,15	-0,34
259,37	-3,76
259,59	-0,72
259,80	-0,28
260,02	0,54
260,23	1,70
260,45	-1,70
260,66	4,19
260,88	-0,52
261,09	7,05
261,31	-0,35
261,53	-1,98
261,74	1,63
261,96	2,61
262,17	-3,37
262,39	3,65
262,60	1,25
262,82	4,45
263,03	8,50
263,25	0,41
263,46	0,81
263,68	0,26
263,90	-2,09
264,11	-1,11
264,33	2,65
264,54	1,03
264,76	2,92
264,97	-1,27
265,19	5,31
265,40	1,74
265,62	-2,24
265,83	3,97
266,05	-2,88
266,26	4,00
266,48	4,92
266,70	-1,17
266,91	-1,25
267,13	1,74
267,34	0,69
267,56	0,10
267,77	1,69
267,99	-0,39
268,20	5,55
