SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Thu Mar 09 11:04:39 CET 2017
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 100000 (USB4F05832)
Spektren Durchschnitt berechnet: 40 (USB4F05832)
Boxcar Glttung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	-30,31
177,75	-30,31
177,97	-30,31
178,19	7,73
178,41	-38,25
178,63	-9,88
178,85	-63,28
179,07	11,21
179,29	4,04
179,51	-8,60
179,73	-16,33
179,95	37,48
180,17	33,38
180,39	63,13
180,61	-27,90
180,83	38,19
181,05	92,88
181,27	11,83
181,49	212,27
181,71	185,19
181,92	262,65
182,14	222,10
182,36	183,55
182,58	212,68
182,80	160,87
183,02	215,80
183,24	172,95
183,46	216,98
183,68	277,04
183,90	210,07
184,12	261,22
184,34	320,30
184,56	214,83
184,78	261,73
185,00	212,94
185,21	232,80
185,43	259,32
185,65	252,36
185,87	281,49
186,09	139,52
186,31	270,95
186,53	325,83
186,75	248,78
186,97	231,83
187,19	171,98
187,41	286,51
187,63	232,09
187,84	264,75
188,06	242,63
188,28	264,60
188,50	248,83
188,72	286,41
188,94	345,90
189,16	277,91
189,38	229,17
189,60	241,51
189,82	230,24
190,03	266,75
190,25	258,76
190,47	234,39
190,69	269,41
190,91	259,84
191,13	263,88
191,35	216,27
191,57	293,99
191,79	279,14
192,01	297,37
192,22	224,10
192,44	278,32
192,66	144,74
192,88	236,75
193,10	196,14
193,32	240,84
193,54	305,10
193,76	256,46
193,98	204,44
194,19	302,08
194,41	267,36
194,63	220,52
194,85	204,34
195,07	309,91
195,29	275,14
195,51	296,70
195,73	300,18
195,94	285,49
196,16	331,00
196,38	219,03
196,60	298,44
196,82	294,55
